SAL_ID,Biomarker_Name,Biomarker_Type,Sampling_Method,Collection_Method,Analysis_Method,Collection_site,Disease_Category,Disease_name,Disease_subtype,Fold_Change,Regulation,Exosomal/Non-exosomal,Organism,PMID,Year_of_Publication,ID,Biomarker,Sequence
SAL_21458,Candidatus Ishikawaella,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,409304,Microbe,NZ_AP010873.1
SAL_21459,Clostridium scindens,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,411468,Microbe,NZ_DS499718.1
SAL_21460,Cronobacter dublinensis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,413497,Microbe,NZ_NROK00000000.1
SAL_21461,Nostoc sp. PCC 8976,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,442872,Microbe,AM711525.1
SAL_21462,Bacteroidales oral,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,447529,Microbe,AB308084.1
SAL_21463,Alkaliphilus oremlandii,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,461876,Microbe,NC_009922.1
SAL_21464,Thermoanaerobacter pseudethanolicus,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,496866,Microbe,NC_010321.1
SAL_21465,Sejongia jeonii,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,540558,Microbe,EU755021.1
SAL_21466,Oceanobacillus oncorhynchi,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,545501,Microbe,NZ_BORN00000000.1
SAL_21467,Marinibacillus campisalis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,546146,Microbe,FM179656.1
SAL_21468,Photobacterium leiognathi,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,553611,Microbe,NZ_DF093603.1
SAL_21469,Prevotella tannerae,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,626522,Microbe,NZ_GG700647.1
SAL_21470,TM7 phylum sp. oral taxon 348,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,671231,Microbe,SDRX00000000.1
SAL_21471,Thermolithobacter sp,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,683407,Microbe,MK324438.1
SAL_21472,TM7 phylum sp. oral taxon 356,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,713057,Microbe,SDRF00000000.1
SAL_21473,Clostridium orbiscindens,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,742738,Microbe,NZ_ADLO00000000.1
SAL_21474,Herbaspirillum huttiense,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,863372,Microbe,NZ_CP037993.1
SAL_21475,Actinobaculum massiliae,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,883066,Microbe,NZ_JH992956.1
SAL_21476,Achromobacter xylosoxidans,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1003200,Microbe,NZ_GL982463.1
SAL_21477,Escanaba Trough,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1037348,Microbe,AY883934.1
SAL_21478,Candidatus Serratia,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1079452,Microbe,JF506235.1
SAL_21479,Thermus thermophilus,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1085940,Microbe,AB671169.1
SAL_21480,Candidatus Nostocoida,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1134440,Microbe,JQ067914.1
SAL_21481,Tetrathiobacter kashmirensis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1193618,Microbe,JQ917122.1
SAL_21482,Bacillus macauensis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1196324,Microbe,NZ_AKKV00000000.1
SAL_21483,Mannheimia haemolytica,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1261126,Microbe,NC_021743.1
SAL_21484,Clostridium difficile,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1283341,Microbe,NA
SAL_21485,Bathymodiolus brevior,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,1289938,Microbe,JX090158.1
SAL_21486,Simonsiella,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,71,Microbe,NZ_JH815328.1
SAL_21487,Spirochaeta,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,146,Microbe,NC_014484.1
SAL_21488,Campylobacter,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,194,Microbe,NZ_JAGJGE000000000.1
SAL_21489,Acetobacter,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,434,Microbe,NZ_BDER00000000.1
SAL_21490,Acinetobacter,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,469,Microbe,NZ_BBTR00000000.1
SAL_21491,Moraxella,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,475,Microbe,NZ_CP011380.2
SAL_21492,Neisseria,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,482,Microbe,NZ_JADPXT000000000.1
SAL_21493,Citrobacter,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,544,Microbe,NZ_CAIZSX000000000.1
SAL_21494,Enterobacter,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,547,Microbe,NZ_CAIZUY000000000.1
SAL_21495,Klebsiella,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,570,Microbe,NZ_JAMROU000000000.1
SAL_21496,Morganella,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,581,Microbe,NZ_MW080368.1
SAL_21497,Providencia,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,586,Microbe,NZ_CP097327.1
SAL_21498,Salmonella,NA,NA,Saliva samples,Genome Sequencer FLX platform,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21858083,2011,590,Microbe,NZ_CP098742.1
